"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"03026994","A03026994","Róbalos o lubinas (Dicentrarchus labrax)","",5,"030269","","","","","",""
"03026995","A03026995","Pargos dorados (Sparus aurata)","",5,"030269","","","","","",""
"03026999","A03026999","Los demás","",5,"030269","","","","","",""
"03027000","A03027000","Hígados, huevas y lechas","",5,"030270","","","","","",""
"03031100","A03031100","Salmones rojos (Oncorhynchus nerka)","",5,"030311","","","","","",""
"03031900","A03031900","Los demás","",5,"030319","","","","","",""
"_03032","A03032","Los demás salmónidos (excepto los hígados, huevas y lechas)","",,"","","","","","",""
"030321","A030321","Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster)","",4,"0303","","","","","",""
"03032110","A03032110","De las especies Oncorhynchus apache y Oncorhynchus chrysogaster","",5,"030321","","","","","",""
"03032180","A03032180","Las demás","",5,"030321","","","","","",""
"03032200","A03032200","Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho)","",5,"030322","","","","","",""
"03032900","A03032900","Los demás","",5,"030329","","","","","",""
"_03033","A03033","Pescados planos (Pleuronéctidos, Bótidos, Cynoglósidos, Soleidos, Escoftálmidos y Citáridos) (excepto los hígados, huevas y lechas)","",,"","","","","","",""
"030331","A030331","Halibut (fletán) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)","",4,"0303","","","","","",""
"03033110","A03033110","Halibut (fletán) negro (Reinhardtius hippoglossoides)","",5,"030331","","","","","",""
"03033190","A03033190","Halibut (fletán) del Pacífico (Hippoglossus stenolepis)","",5,"030331","","","","","",""
"03033200","A03033200","Sollas (Pleuronectes platessa)","",5,"030332","","","","","",""
"03033300","A03033300","Lenguados (Solea spp.)","",5,"030333","","","","","",""
"030339","A030339","Los demás","",4,"0303","","","","","",""
"I","A","SECCIÓN I - ANIMALES VIVOS Y PRODUCTOS DEL REINO ANIMAL","",1,"","","","","","",""
"01","A01","CAPÍTULO 1 - ANIMALES VIVOS","",2,"I","","","","","",""
"010110","A010110","Reproductores de raza pura","",4,"0101","","","","","",""
"01011010","A01011010","Caballos","",5,"010110","","","","","",""
"01011090","A01011090","Los demás","",5,"010110","","","","","",""
"010190","A010190","Los demás","",4,"0101","","","","","",""
"_0101901","A0101901","Caballos","",,"","","","","","",""
"01019011","A01019011","Que se destinen al matadero","",5,"010190","","","","","",""
"01019019","A01019019","Los demás","",5,"010190","","","","","",""
"01019030","A01019030","Asnos","",5,"010190","","","","","",""
"0102","A0102","Animales vivos de la especie bovina","",3,"01","","","","","",""
"010210","A010210","Reproductores de raza pura","",4,"0102","","","","","",""
"01021030","A01021030","Vacas","",5,"010210","","","","","",""
"02090019","A02090019","Seco o ahumado","",5,"020900","","","","","",""
"02090030","A02090030","Grasa de cerdo","",5,"020900","","","","","",""
"02090090","A02090090","Grasa de aves de corral","",5,"020900","","","","","",""
"_02101","A02101","Carne de la especie porcina","",,"","","","","","",""
"021011","A021011","Jamones, paletas, y sus trozos, sin deshuesar","",4,"0210","","","","","",""
"02023090","A02023090","Las demás","",5,"020230","","","","","",""
"0203","A0203","Carne de animales de la especie porcina, fresca, refrigerada o congelada","",3,"02","","","","","",""
"_02031","A02031","Fresca o refrigerada","",,"","","","","","",""
"020311","A020311","En canales o medias canales","",4,"0203","","","","","",""
"02031110","A02031110","De animales de la especie porcina doméstica","",5,"020311","","","","","",""
"02031190","A02031190","Las demás","",5,"020311","","","","","",""
"020312","A020312","Piernas, paletas, y sus trozos, sin deshuesar","",4,"0203","","","","","",""
"_0203121","A0203121","De animales de la especie porcina doméstica","",,"","","","","","",""
"02031211","A02031211","Piernas y trozos de pierna","",5,"020312","","","","","",""
"02031219","A02031219","Paletas y trozos de paleta","",5,"020312","","","","","",""
"02031290","A02031290","Las demás","",5,"020312","","","","","",""
"020319","A020319","Las demás","",4,"0203","","","","","",""
"_0203191","A0203191","De animales de la especie porcina doméstica","",,"","","","","","",""
"02031911","A02031911","Partes delanteras y trozos de partes delanteras","",5,"020319","","","","","",""
"02031913","A02031913","Chuleteros y trozos de chuletero","",5,"020319","","","","","",""
"02031915","A02031915","Panceta y trozos de panceta","",5,"020319","","","","","",""
"_0203195","A0203195","Las demás","",,"","","","","","",""
"02031955","A02031955","Deshuesadas","",5,"020319","","","","","",""
"02031959","A02031959","Las demás","",5,"020319","","","","","",""
"02031990","A02031990","Las demás","",5,"020319","","","","","",""
"_02032","A02032","Congelada","",,"","","","","","",""
"020321","A020321","En canales o medias canales","",4,"0203","","","","","",""
"02032110","A02032110","De animales de la especie porcina doméstica","",5,"020321","","","","","",""
"02032190","A02032190","Las demás","",5,"020321","","","","","",""
"020322","A020322","Piernas, paletas, y sus trozos, sin deshuesar","",4,"0203","","","","","",""
"_0203221","A0203221","De animales de la especie porcina doméstica","",,"","","","","","",""
"02032211","A02032211","Piernas y trozos de pierna","",5,"020322","","","","","",""
"02032219","A02032219","Paletas y trozos de paleta","",5,"020322","","","","","",""
"02032290","A02032290","Los demás","",5,"020322","","","","","",""
"020329","A020329","Las demás","",4,"0203","","","","","",""
"_0203291","A0203291","De animales de la especie porcina doméstica","",,"","","","","","",""
"02032911","A02032911","Partes delanteras y trozos de partes delanteras","",5,"020329","","","","","",""
"02032915","A02032915","Panceta y trozos de panceta","",5,"020329","","","","","",""
"_0203295","A0203295","Las demás","",,"","","","","","",""
"02032955","A02032955","Deshuesadas","",5,"020329","","","","","",""
"02032959","A02032959","Las demás","",5,"020329","","","","","",""
"02032990","A02032990","Las demás","",5,"020329","","","","","",""
"02041000","A02041000","Canales o medias canales de cordero, frescas o refrigeradas","",5,"020410","","","","","",""
"_0204210","A0204210","Las demás carnes de animales de la especie ovina, frescas o refrigeradas","",,"","","","","","",""
"02042100","A02042100","En canales o medias canales","",5,"020421","","","","","",""
"02042210","A02042210","Parte anterior de la canal o cuarto delantero","",5,"020422","","","","","",""
"02042250","A02042250","Parte trasera de la canal o cuarto trasero","",5,"020422","","","","","",""
"02042290","A02042290","Los demás","",5,"020422","","","","","",""
"02042300","A02042300","Deshuesadas","",5,"020423","","","","","",""
"02043000","A02043000","Canales o medias canales de cordero, congeladas","",5,"020430","","","","","",""
"_0204410","A0204410","Las demás carnes de animales de la especie ovina, congeladas","",,"","","","","","",""
"020442","A020442","Los demás cortes (trozos) sin deshuesar","",4,"0204","","","","","",""
"02044210","A02044210","Parte anterior de la canal o cuarto delantero","",5,"020442","","","","","",""
"02044250","A02044250","Parte trasera de la canal o cuarto trasero","",5,"020442","","","","","",""
"02044290","A02044290","Los demás","",5,"020442","","","","","",""
"020443","A020443","Deshuesadas","",4,"0204","","","","","",""
"02044310","A02044310","De cordero","",5,"020443","","","","","",""
"02044390","A02044390","Las demás","",5,"020443","","","","","",""
"020450","A020450","Carne de animales de la especie caprina","",4,"0204","","","","","",""
"_0204501","A0204501","Fresca o refrigerada","",,"","","","","","",""
"02045013","A02045013","Parte anterior de la canal o cuarto delantero","",5,"020450","","","","","",""
"02045019","A02045019","Parte trasera de la canal o cuarto trasero","",5,"020450","","","","","",""
"_0204503","A0204503","Las demás","",,"","","","","","",""
"02045031","A02045031","Cortes (trozos) sin deshuesar","",5,"020450","","","","","",""
"02045039","A02045039","Cortes (trozos) deshuesados","",5,"020450","","","","","",""
"_0204505","A0204505","Congelada","",,"","","","","","",""
"02045051","A02045051","En canales o medias canales","",5,"020450","","","","","",""
"02045053","A02045053","Parte anterior de la canal o cuarto delantero","",5,"020450","","","","","",""
"02045059","A02045059","Parte trasera de la canal o cuarto trasero","",5,"020450","","","","","",""
"_0204507","A0204507","Los demás","",,"","","","","","",""
"02045071","A02045071","Cortes (trozos) sin deshuesar","",5,"020450","","","","","",""
"02045079","A02045079","Cortes (trozos) deshuesados","",5,"020450","","","","","",""
"020500","A020500","Carne de animales de las especies caballar, asnal o mular, fresca, refrigerada o congelada","",4,"0205","","","","","",""
"02050020","A02050020","Fresca o refrigerada","",5,"020500","","","","","",""
"02050080","A02050080","Congelada","",5,"020500","","","","","",""
"0206","A0206","Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados","",3,"02","","","","","",""
"020610","A020610","De la especie bovina, frescos o refrigerados","",4,"0206","","","","","",""
"02061010","A02061010","Destinados a la fabricación de productos farmacéuticos","",5,"020610","","","","","",""
"_0206109","A0206109","Los demás","",,"","","","","","",""
"02061095","A02061095","Músculos del diafragma y delgados","",5,"020610","","","","","",""
"02061098","A02061098","Los demás","",5,"020610","","","","","",""
"_0206210","A0206210","De la especie bovina, congelados","",,"","","","","","",""
"02062100","A02062100","Lenguas","",5,"020621","","","","","",""
"02062200","A02062200","Hígados","",5,"020622","","","","","",""
"020629","A020629","Los demás","",4,"0206","","","","","",""
"02062910","A02062910","Destinados a la fabricación de productos farmacéuticos","",5,"020629","","","","","",""
"_0206299","A0206299","Los demás","",,"","","","","","",""
"02062991","A02062991","Músculos del diafragma y delgados","",5,"020629","","","","","",""
"02062999","A02062999","Los demás","",5,"020629","","","","","",""
"02063000","A02063000","De la especie porcina, frescos o refrigerados","",5,"020630","","","","","",""
"_0206410","A0206410","De la especie porcina, congelados","",,"","","","","","",""
"02064100","A02064100","Hígados","",5,"020641","","","","","",""
"02064900","A02064900","Los demás","",5,"020649","","","","","",""
"020680","A020680","Los demás, frescos o refrigerados","",4,"0206","","","","","",""
"_0206809","A0206809","Los demás","",,"","","","","","",""
"02068091","A02068091","De las especies caballar, asnal y mular","",5,"020680","","","","","",""
"02068099","A02068099","De las especies ovina y caprina","",5,"020680","","","","","",""
"020690","A020690","Los demás, congelados","",4,"0206","","","","","",""
"02069010","A02069010","Destinados a la fabricación de productos farmacéuticos","",5,"020690","","","","","",""
"02069091","A02069091","De las especies caballar, asnal y mular","",5,"020690","","","","","",""
"0207","A0207","Carne y despojos comestibles, de aves de la partida 0105, frescos, refrigerados o congelados","",3,"02","","","","","",""
"_02071","A02071","De gallo o gallina","",,"","","","","","",""
"02071110","A02071110","Desplumados y destripados, con la cabeza y las patas, llamados «pollos 83 %»","",5,"020711","","","","","",""
"02071190","A02071190","Desplumados, eviscerados, sin cabeza, patas, cuello, corazón, hígado ni molleja, llamados «pollos 65 %», o presentados de otro modo","",5,"020711","","","","","",""
"020712","A020712","Sin trocear, congelados","",4,"0207","","","","","",""
"02071290","A02071290","Desplumados, eviscerados, sin la cabeza, ni las patas y sin el cuello, el corazón, el hígado ni la molleja, llamados «pollos 65 %», o presentados de otro modo","",5,"020712","","","","","",""
"020713","A020713","Trozos y despojos, frescos o refrigerados","",4,"0207","","","","","",""
"_0207131","A0207131","Trozos","",,"","","","","","",""
"02071310","A02071310","Deshuesados","",5,"020713","","","","","",""
"_0207132","A0207132","Sin deshuesar","",,"","","","","","",""
"02071330","A02071330","Alas enteras, incluso sin la punta","",5,"020713","","","","","",""
"02071350","A02071350","Pechugas y trozos de pechuga","",5,"020713","","","","","",""
"02071360","A02071360","Muslos, contramuslos, y sus trozos","",5,"020713","","","","","",""
"02071370","A02071370","Los demás","",5,"020713","","","","","",""
"_0207139","A0207139","Despojos","",,"","","","","","",""
"02071391","A02071391","Hígados","",5,"020713","","","","","",""
"02071399","A02071399","Los demás","",5,"020713","","","","","",""
"020714","A020714","Trozos y despojos, congelados","",4,"0207","","","","","",""
"_0207141","A0207141","Trozos","",,"","","","","","",""
"02071410","A02071410","Deshuesados","",5,"020714","","","","","",""
"_0207142","A0207142","Sin deshuesar","",,"","","","","","",""
"02071420","A02071420","Mitades o cuartos","",5,"020714","","","","","",""
"02071440","A02071440","Troncos, cuellos, troncos con cuello, rabadillas y puntas de alas","",5,"020714","","","","","",""
