"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"3339","33339","Other petroleum oils n.e.c.",4,"","333","","","","","",
"33390","333390","Other petroleum oils n.e.c.",5,"","3339","","","","","",
"334","3334","Petroleum gases and other gaseous hydrocarbons, except natural gas",3,"","33","","","","","",
"3341","33341","Propane and butanes, liquefied",4,"","334","","","","","",
"33410","333410","Propane and butanes, liquefied",5,"","3341","","","","","",
"3342","33342","Ethylene, propylene, butylene, butadiene and other petroleum gases or gaseous hydrocarbons, except natural gas",4,"","334","","","","","",
"33421","333421","Ethylene, propylene, butylene, butadiene",5,"","3342","","","","","",
"33429","333429","Other petroleum gases or gaseous hydrocarbons, except natural gas",5,"","3342","","","","","",
"335","3335","Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials",3,"","33","","","","","",
"3350","33350","Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials",4,"","335","","","","","",
"33500","333500","Petroleum jelly; paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, and similar products; petroleum coke, petroleum bitumen and other residues of petroleum oils or of oils obtained from bituminous materials",5,"","3350","","","","","",
"336","3336","Radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",3,"","33","","","","","",
"3361","33361","Natural uranium and its compounds; alloys, dispersions, ceramic products and mixtures containing natural uranium and its compounds",4,"","336","","","","","",
"33610","333610","Natural uranium and its compounds; alloys, dispersions, ceramic products and mixtures containing natural uranium and its compounds",5,"","3361","","","","","",
"3362","33362","Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products",4,"","336","","","","","",
"33620","333620","Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products",5,"","3362","","","","","",
"3363","33363","Uranium depleted in U235 and its compounds; thorium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium depleted in U235, thorium or compounds of these products",4,"","336","","","","","",
"33630","333630","Uranium depleted in U235 and its compounds; thorium and its compounds; alloys, dispersions, ceramic products and mixtures containing uranium depleted in U235, thorium or compounds of these products",5,"","3363","","","","","",
"3369","33369","Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",4,"","336","","","","","",
"33690","333690","Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",5,"","3369","","","","","",
"337","3337","Fuel elements (cartridges), for or of nuclear reactors",3,"","33","","","","","",
"3371","33371","Fuel elements (cartridges), non-irradiated, for nuclear reactors",4,"","337","","","","","",
"33710","333710","Fuel elements (cartridges), non-irradiated, for nuclear reactors",5,"","3371","","","","","",
"3372","33372","Spent (irradiated) fuel elements (cartridges) of nuclear reactors",4,"","337","","","","","",
"33720","333720","Spent (irradiated) fuel elements (cartridges) of nuclear reactors",5,"","3372","","","","","",
"34","334","Basic chemicals",2,"","3","","","","","",
"341","3341","Basic organic chemicals",3,"","34","","","","","",
"3411","33411","Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives",4,"","341","","","","","",
"34110","334110","Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives",5,"","3411","","","","","",
"3412","33412","Industrial monocarboxylic fatty acids; acid oils from refining",4,"","341","","","","","",
"34120","334120","Industrial monocarboxylic fatty acids; acid oils from refining",5,"","3412","","","","","",
"3413","33413","Alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivatives; industrial fatty alcohols",4,"","341","","","","","",
"34131","334131","Ethyl alcohol and other spirits, denatured, of any strength",5,"","3413","","","","","",
"34139","334139","Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivatives; industrial fatty alcohols",5,"","3413","","","","","",
"3414","33414","Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, nitrated or nitrosated derivatives, except salicylic acid and its salts and esters and their salts",4,"","341","","","","","",
"34140","334140","Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, nitrated or nitrosated derivatives, except salicylic acid and its salts and esters and their salts",5,"","3414","","","","","",
"3415","33415","Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and glutamic acid and its salts; ureines and their derivatives and salts thereof; carboxyimide-function compounds and imine-compounds; nitrile-function compounds; diazo-, azo- or azoxy-compounds; organic derivatives of hydrazine or of hydroxylamine; compounds with other nitrogen function",4,"","341","","","","","",
"34150","334150","Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and glutamic acid and its salts; ureines and their derivatives and salts thereof; carboxyimide-function compounds and imine-compounds; nitrile-function compounds; diazo-, azo- or azoxy-compounds; organic derivatives of hydrazine or of hydroxylamine; compounds with other nitrogen function",5,"","3415","","","","","",
"3416","33416","Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids and their salts",4,"","341","","","","","",
"34160","334160","Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids and their salts",5,"","3416","","","","","",
"3417","33417","Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphonated, nitrated or nitrosated derivatives; aldehyde-function compounds; ketone-function compounds and quinone-function compounds; enzymes; prepared enzymes n.e.c.; organic compounds n.e.c.",4,"","341","","","","","",
"34170","334170","Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphonated, nitrated or nitrosated derivatives; aldehyde-function compounds; ketone-function compounds and quinone-function compounds; enzymes; prepared enzymes n.e.c.; organic compounds n.e.c.",5,"","3417","","","","","",
"3418","33418","Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives",4,"","341","","","","","",
"34180","334180","Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives",5,"","3418","","","","","",
"342","3342","Basic inorganic chemicals n.e.c.",3,"","34","","","","","",
"3421","33421","Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.",4,"","342","","","","","",
"34210","334210","Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.",5,"","3421","","","","","",
"3422","33422","Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth colours; cobalt oxides and hydroxides; titanium oxides; lead oxides; red lead and orange lead; inorganic bases n.e.c.; metal oxides, hydroxides and peroxides n.e.c., except of mercury",4,"","342","","","","","",
"34220","334220","Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth colours; cobalt oxides and hydroxides; titanium oxides; lead oxides; red lead and orange lead; inorganic bases n.e.c.; metal oxides, hydroxides and peroxides n.e.c., except of mercury",5,"","3422","","","","","",
"3423","33423","Chemical elements n.e.c.; inorganic acids; inorganic oxygen compounds of boron, silicon and carbon; halogen or sulphur compounds of non-metals; sodium hydroxide; hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium; aluminium hydroxide; hydrozine and hydroxylamine and their inorganic salts",4,"","342","","","","","",
